Uniform distribution
Round took 0.005491106
Round took 0.004773509
Round took 0.002817858
Round took 0.002000885
Round took 0.003129151
Round took 0.002808323
Round took 0.007691743
Round took 8.1506e-05
Round took 0.004151781
Round took 0.00215019
Round took 0.005109072
Round took 0.002126618
Round took 0.001214012
Round took 0.003475462
Round took 0.000165948
Round took 0.003065874
Round took 0.003398657
Round took 0.001423842
Round took 0.004521184
Round took 0.001960965
Round took 0.01467446
Round took 0.003820194
Round took 9.3889e-05
Round took 0.003408301
Round took 0.0085418
Round took 0.000209422
Round took 0.005169542
Round took 0.007393585
Round took 0.00486189
Round took 0.000234493
Round took 3.822e-05
Round took 0.002634988
Round took 0.0054888
Round took 0.006828059
Round took 0.00020853
Round took 7.6578e-05
Round took 0.004781115
Round took 0.002844633
Round took 9.1758e-05
Round took 0.000137447
Round took 0.003461073
Round took 0.001930168
Round took 4.3978e-05
Round took 5.7552e-05
Round took 4.4451e-05
Round took 4.3283e-05
Round took 4.3914e-05
Round took 0.003124292
Round took 0.000450847
Round took 0.00465918
Round took 0.007105793
Round took 0.013298882
Round took 0.009302012
Round took 0.00216976
Round took 7.8862e-05
Round took 4.386e-05
Round took 5.4342e-05
Round took 5.9431e-05
Round took 8.3996e-05
Round took 5.7976e-05
Round took 6.3082e-05
Round took 0.006031981
Round took 0.000101376
Round took 6.2015e-05
Round took 5.4099e-05
Round took 5.6701e-05
Round took 0.001002552
Round took 5.8453e-05
Round took 5.6731e-05
Round took 0.007490548
Round took 0.002396263
Round took 9.8465e-05
Round took 0.005793906
Round took 0.004802755
Round took 0.000466098
Round took 0.003403082
Round took 0.004719561
Round took 4.8103e-05
Round took 0.000526688
Round took 7.5234e-05
Round took 3.3825e-05
Round took 4.7634e-05
Round took 3.8837e-05
Round took 0.150844776
Round took 7.1259e-05
Round took 6.1018e-05
Round took 7.5986e-05
Round took 3.9031e-05
Round took 4.9465e-05
Round took 5.2856e-05
Round took 3.6369e-05
Round took 5.8472e-05
Round took 0.002878716
Round took 0.137018271
Round took 0.003975252
Round took 0.097315632
Round took 4.2107e-05
Round took 7.7633e-05
Round took 5.3513e-05
Round took 7.57e-05
Round took 0.031313624
Round took 8.2893e-05
Round took 0.012142586
Round took 0.000177721
Round took 0.000115053
Round took 0.000120889
Round took 5.4516e-05
Round took 4.955e-05
Round took 8.598e-05
Round took 4.8388e-05
Round took 3.2474e-05
Round took 0.088487929
Round took 0.000103275
Round took 0.007066163
Round took 0.002576362
Round took 0.006839851
Round took 0.120243784
Round took 0.000525828
Round took 6.9914e-05
Round took 0.000208383
Round took 0.000201578
Round took 0.00014174
Round took 0.189142031
Round took 0.001377487
Round took 0.004610037
Round took 0.023633879
Round took 9.3558e-05
Round took 7.1166e-05
Round took 5.2008e-05
Round took 5.9268e-05
Round took 7.2183e-05
Round took 4.8852e-05
Round took 5.4488e-05
Round took 5.6165e-05
Round took 0.002504762
Round took 0.014217841
Round took 0.000171283
Round took 0.008562723
Round took 0.002438764
Round took 0.000364839
Round took 0.001753902
Round took 6.6039e-05
Round took 4.3971e-05
Round took 4.8183e-05
Round took 4.4282e-05
Round took 6.2568e-05
Round took 0.002479341
Round took 0.000174091
Round took 0.000252428
Round took 0.001331745
Round took 0.000200031
Round took 0.000145264
Round took 0.004127828
Round took 0.003290177
Round took 5.5309e-05
Round took 0.003370106
Round took 7.7161e-05
Round took 6.6769e-05
Round took 0.043633467
Round took 0.0001493
Round took 0.005591572
Round took 0.00638567
Round took 8.7832e-05
Round took 6.4924e-05
Round took 6.3799e-05
Round took 6.5072e-05
Round took 7.7763e-05
Round took 6.3336e-05
Round took 6.432e-05
Round took 5.4013e-05
Round took 7.6553e-05
Round took 5.2672e-05
Round took 7.8865e-05
Round took 9.855e-05
Round took 0.002873979
Round took 0.002398393
Round took 0.000947905
Round took 7.8273e-05
Round took 8.078e-05
Round took 0.000291581
Round took 0.000151638
Round took 9.2521e-05
Round took 9.3978e-05
Round took 6.727e-05
Round took 0.016098024
Round took 0.000133701
