Uniform distribution
Round took 0.001801621
Round took 0.0026786
Round took 0.003315699
Round took 0.000660699
Round took 0.000910804
Round took 0.000678245
Round took 0.003813197
Round took 0.004163811
Round took 0.005730962
Round took 0.004080791
Round took 0.010148348
Round took 0.002330023
Round took 0.005624002
Round took 0.003093753
Round took 0.003689455
Round took 0.00773092
Round took 0.003182028
Round took 0.00455514
Round took 0.003925774
Round took 0.004597481
Round took 0.004483853
Round took 0.004536472
Round took 0.003026743
Round took 0.004771956
Round took 0.00310245
Round took 0.006618339
Round took 0.008437629
Round took 0.006212716
Round took 0.002598108
Round took 0.005008924
Round took 0.003736501
Round took 0.002495884
Round took 0.003166702
Round took 0.004367574
Round took 0.003480038
Round took 0.002463653
Round took 0.003969166
Round took 0.004739113
Round took 0.002958169
Round took 0.005670216
Round took 0.003503866
Round took 0.004211681
Round took 0.002487087
Round took 0.003317419
Round took 0.00582207
Round took 0.002810698
Round took 0.003757008
Round took 0.005004838
Round took 0.00267561
Round took 0.00695985
Round took 0.002676379
Round took 0.006561556
Round took 0.004611308
Round took 0.006195619
Round took 0.001575429
Round took 0.006914961
Round took 0.005492918
Round took 0.003649676
Round took 0.004076696
Round took 0.00425784
Round took 0.005518207
Round took 0.00240293
Round took 0.005247423
Round took 0.002753206
Round took 0.004164043
Round took 0.003787612
Round took 0.006148333
Round took 0.004712153
Round took 0.006551532
Round took 0.00321901
Round took 0.003412884
Round took 0.002939163
Round took 0.007482654
Round took 0.005142901
Round took 0.003094669
Round took 0.003602847
Round took 0.003435325
Round took 0.004576764
Round took 0.003192021
Round took 0.002864325
Round took 0.003524228
Round took 0.008840714
Round took 0.00512123
Round took 0.008859178
Round took 0.00313782
Round took 0.004157141
Round took 0.00673233
Round took 0.003459081
Round took 0.004211705
Round took 0.003859514
Round took 0.003859089
Round took 0.007717877
Round took 0.005354577
Round took 0.003739433
Round took 0.004404479
Round took 0.004360597
Round took 0.002740374
Round took 0.004485227
Round took 0.004879207
Round took 0.003392352
Round took 0.002636641
