Uniform distribution
Round took 0.005318432
Round took 0.006475352
Round took 0.002994393
Round took 0.009839592
Round took 0.006434986
Round took 0.005067302
Round took 0.005251722
Round took 0.005051311
Round took 0.005087169
Round took 0.003870929
Round took 0.003359548
Round took 0.003671502
Round took 0.003564139
Round took 0.003202536
Round took 0.002615823
Round took 0.003453585
Round took 0.004649372
Round took 0.002851464
Round took 0.005276905
Round took 0.007064458
Round took 0.00698282
Round took 0.003408953
Round took 0.002711911
Round took 0.001382594
Round took 0.003126926
Round took 0.003451665
Round took 0.003718056
Round took 0.003526652
Round took 0.002645113
Round took 0.00667852
Round took 0.003540699
Round took 0.003313013
Round took 0.004390472
Round took 0.004424637
Round took 0.004168233
Round took 0.007111603
Round took 0.005215053
Round took 0.001469065
Round took 0.003470388
Round took 0.004410693
Round took 0.00390117
Round took 0.005135204
Round took 0.002578106
Round took 0.005476765
Round took 0.004628228
Round took 0.003743902
Round took 0.005230629
Round took 0.000826215
Round took 0.004437108
Round took 0.005090705
Round took 0.005339892
Round took 0.003139034
Round took 0.003627325
Round took 0.003974658
Round took 0.006637774
Round took 0.004716291
Round took 0.000837333
Round took 0.004565694
Round took 0.002993986
Round took 0.005650908
Round took 0.004973082
Round took 0.003497927
Round took 0.003448642
Round took 0.004286242
Round took 0.00423574
Round took 0.004208283
Round took 0.003862564
Round took 0.00497324
Round took 0.003421523
Round took 0.002994862
Round took 0.005339187
Round took 0.004837171
Round took 0.003920138
Round took 0.002253482
Round took 0.002964532
Round took 0.004063292
Round took 0.004138508
Round took 0.003609694
Round took 0.006066776
Round took 0.006508097
Round took 0.003517499
Round took 0.003564062
Round took 0.003112056
Round took 0.003595696
Round took 0.00409434
Round took 0.00468384
Round took 0.004019624
Round took 0.00435832
Round took 0.003111079
Round took 0.001902517
Round took 0.00434102
Round took 0.00240998
Round took 0.004015164
Round took 0.004520053
Round took 0.003665085
Round took 0.003374428
Round took 0.004829168
Round took 0.004213013
Round took 0.004110846
Round took 0.0018371
Round took 0.007200774
Round took 0.003118568
Round took 0.004872043
Round took 0.004237936
Round took 0.003745862
Round took 0.004781804
Round took 0.003582878
Round took 0.00388416
Round took 0.00638661
Round took 0.004006241
Round took 0.003108926
Round took 0.004665908
Round took 0.006061314
Round took 0.003711386
Round took 0.006251543
Round took 0.005249993
Round took 0.004896237
Round took 0.003823306
Round took 0.004925249
Round took 0.005839028
Round took 0.003435358
Round took 0.003630658
Round took 0.00589019
Round took 0.004186617
Round took 0.003922823
Round took 0.012943925
Round took 0.002350173
Round took 0.00685161
Round took 0.006545725
Round took 0.003075839
Round took 0.004545508
Round took 0.185497172
Round took 0.003353523
Round took 0.003842937
Round took 0.003559999
Round took 0.007716749
Round took 0.009570522
Round took 0.00363854
Round took 0.005635151
Round took 0.004010136
Round took 0.003817389
Round took 0.005052259
Round took 0.003215662
Round took 0.004317346
Round took 0.00422337
Round took 0.127868171
Round took 0.005352863
Round took 0.000771435
Round took 0.005076706
Round took 0.005464324
Round took 0.004445677
Round took 0.00494283
Round took 0.00423544
Round took 0.006789794
Round took 0.004721974
Round took 0.003225015
Round took 0.002261048
Round took 0.004749895
Round took 0.003991691
Round took 0.005467614
Round took 0.005581626
Round took 0.003454108
Round took 0.004149215
Round took 0.002176712
Round took 0.576078803
Round took 0.004918149
Round took 0.006876713
Round took 0.005851921
Round took 0.003909933
Round took 0.00657653
Round took 0.003808702
Round took 0.005274905
Round took 0.005386502
Round took 0.002908175
Round took 0.004055721
Round took 0.004316637
Round took 0.003489203
Round took 0.002710315
Round took 0.008549031
Round took 0.004238733
Round took 0.004126085
Round took 0.006252269
Round took 0.004337434
Round took 0.003324312
Round took 0.005187674
Round took 0.002473771
Round took 0.007294513
Round took 0.004653307
Round took 0.003430398
Round took 0.006742274
Round took 0.003801948
Round took 0.003469531
Round took 0.004208942
Round took 0.003526896
Round took 0.004567643
Round took 0.003078913
Round took 0.003858574
Round took 0.003175461
Round took 0.003014466
Round took 0.003099908
Round took 0.001439252
Round took 0.003741371
Round took 0.005876987
Round took 0.005284369
Round took 0.002250962
Round took 0.002873241
