Uniform distribution
Round took 0.003229995
Round took 0.003680882
Round took 0.004423377
Round took 0.002978377
Round took 0.005831854
Round took 0.005304426
Round took 0.003217615
Round took 0.005984494
Round took 0.003702712
Round took 0.008700677
Round took 0.004295602
Round took 0.006041383
Round took 0.005357398
Round took 0.00178711
Round took 0.002496023
Round took 0.004831445
Round took 0.004049091
Round took 0.004434705
Round took 0.001919374
Round took 0.004206005
Round took 0.003960784
Round took 0.003659555
Round took 0.003169696
Round took 0.004358295
Round took 0.004201706
Round took 0.004548743
Round took 0.003180993
Round took 0.004098546
Round took 0.004470129
Round took 0.004784984
Round took 0.003246452
Round took 0.003168427
Round took 0.002996048
Round took 0.003751577
Round took 0.00485434
Round took 0.005471673
Round took 0.005408227
Round took 0.003308794
Round took 0.006524988
Round took 0.003626624
Round took 0.004216211
Round took 0.003831964
Round took 0.004212624
Round took 0.003797718
Round took 0.004040897
Round took 0.004364535
Round took 0.00481034
Round took 0.002940995
Round took 0.003920451
Round took 0.005676889
Round took 0.003866941
Round took 0.005163648
Round took 0.004465413
Round took 0.004480175
Round took 0.002753322
Round took 0.003790498
Round took 0.003740824
Round took 0.005135102
Round took 0.003316552
Round took 0.004060638
Round took 0.004309416
Round took 0.006521856
Round took 0.002584195
Round took 0.001892879
Round took 0.002094743
Round took 0.005613778
Round took 0.002542475
Round took 0.010076174
Round took 0.003460809
Round took 0.00435531
Round took 0.006228567
Round took 0.002978517
Round took 0.007112185
Round took 0.003547762
Round took 0.004928405
Round took 0.004086497
Round took 0.004008502
Round took 0.003463305
Round took 0.005100769
Round took 0.00548438
Round took 0.003533036
Round took 0.002857613
Round took 0.003988708
Round took 0.003631372
Round took 0.006164035
Round took 0.002738344
Round took 0.004139058
Round took 0.002836894
Round took 0.00363152
Round took 0.00249366
Round took 0.004137564
Round took 0.004319969
Round took 0.003677706
Round took 0.003454111
Round took 0.004873401
Round took 0.00330021
Round took 0.004192669
Round took 0.004421699
Round took 0.003720567
Round took 0.005139187
Round took 0.004982842
Round took 0.004199646
Round took 0.004692323
Round took 0.00243929
Round took 0.004527519
Round took 0.003834727
Round took 0.004354865
Round took 0.004973429
Round took 0.004026079
Round took 0.005824307
Round took 0.006100774
Round took 0.00298203
Round took 0.003991188
Round took 0.003554308
Round took 0.004064682
Round took 0.017540881
Round took 0.003353007
Round took 0.002484091
Round took 0.005007327
Round took 0.003222715
Round took 0.00465193
Round took 0.185929442
Round took 0.006006862
Round took 0.002214209
Round took 0.004992935
Round took 0.004329321
Round took 0.003658464
Round took 0.002080984
Round took 0.005758838
Round took 0.004388736
Round took 0.002723387
Round took 0.005499711
Round took 0.005907887
Round took 0.003951562
Round took 0.004619511
Round took 0.00258703
Round took 0.006896016
Round took 0.004315797
Round took 0.12446757
Round took 0.003028656
Round took 0.004225554
Round took 0.008503656
Round took 0.003280291
Round took 0.00629464
Round took 0.0051055
Round took 0.003652442
Round took 0.006625506
Round took 0.002980326
Round took 0.003711474
Round took 0.007276624
Round took 0.002627358
Round took 0.005449777
Round took 0.00570817
Round took 0.004321112
Round took 0.004884211
Round took 0.002906664
Round took 0.575261876
Round took 0.004593669
Round took 0.006443479
Round took 0.007014633
Round took 0.003756115
Round took 0.007756112
Round took 0.004405939
Round took 0.003193199
Round took 0.00477656
Round took 0.003068959
Round took 0.006175973
Round took 0.002250824
Round took 0.002965302
Round took 0.005033081
Round took 0.006376233
Round took 0.002470316
Round took 0.00636994
Round took 0.003804586
Round took 0.004787207
Round took 0.003054957
Round took 0.005943701
Round took 0.003895978
Round took 0.005039644
Round took 0.003722885
Round took 0.003444551
Round took 0.004141808
Round took 0.005191594
Round took 0.003818026
Round took 0.004215485
Round took 0.004309928
Round took 0.004263566
Round took 0.003486228
Round took 0.005002992
Round took 0.004052315
Round took 0.004839994
Round took 0.002904692
Round took 0.003639857
Round took 0.006287907
Round took 0.002640989
Round took 0.004969669
Round took 0.006888559
Round took 0.004463303
Round took 0.006146846
Round took 0.004396567
Round took 0.004747011
Round took 0.003927937
Round took 0.004852886
Round took 0.004395783
Round took 0.004469706
Round took 0.003946189
Round took 0.003692253
Round took 0.003631535
Round took 0.003902025
Round took 0.002004226
Round took 0.008161402
Round took 0.002565806
Round took 0.00529749
Round took 0.004898667
Round took 0.005101422
Round took 0.003451364
Round took 0.003818645
Round took 0.004767129
Round took 0.004309063
Round took 0.003404255
Round took 0.004245424
Round took 0.00492455
Round took 0.005768107
Round took 0.005650426
Round took 0.003693133
Round took 0.004948088
Round took 0.003802849
Round took 0.003965
Round took 0.002750321
Round took 0.005024711
Round took 0.00943191
Round took 0.00528148
Round took 0.003804797
Round took 0.002781993
Round took 0.003155342
Round took 0.008787374
Round took 0.002914838
Round took 0.003677613
Round took 0.004525336
Round took 0.005999353
Round took 0.007425878
Round took 0.005990777
Round took 0.005132893
Round took 0.002874859
Round took 0.007297449
Round took 0.003151117
Round took 0.171774066
Round took 0.003826469
Round took 0.003856289
Round took 0.002780796
Round took 0.004181078
Round took 0.004461374
Round took 0.005279398
Round took 0.003151053
Round took 0.004087643
Round took 0.004570889
Round took 0.002217974
Round took 0.003946656
Round took 0.007349667
Round took 0.003320941
Round took 0.002301728
Round took 0.005637209
Round took 0.003584461
Round took 0.00478329
Round took 0.003591004
Round took 0.00427241
Round took 0.0039527
Round took 0.002803399
Round took 0.004338195
Round took 0.004598824
Round took 0.003862261
Round took 0.003276457
Round took 0.004727982
Round took 0.003199683
Round took 0.003096875
Round took 0.00386748
Round took 0.005223679
Round took 0.002792459
Round took 0.004519801
Round took 0.004388817
Round took 0.003178108
Round took 0.004048689
Round took 0.002933071
Round took 0.006509071
Round took 0.003535593
Round took 0.003746787
Round took 0.00521373
Round took 0.005425777
Round took 0.005946562
Round took 0.003825196
Round took 0.004718305
Round took 0.003119166
Round took 0.273694744
Round took 0.005163496
Round took 0.005340746
Round took 0.005603067
Round took 0.003103797
Round took 0.004203193
Round took 0.006086611
Round took 0.002737141
Round took 0.006077143
Round took 0.003316995
Round took 0.00376141
Round took 0.003762137
Round took 0.003368728
Round took 0.003675089
Round took 0.004563378
Round took 0.004591216
Round took 0.002386295
Round took 0.004666366
Round took 0.007142037
Round took 0.003346941
Round took 0.00241857
Round took 0.004334102
Round took 0.004778986
Round took 0.001731003
Round took 0.005508542
Round took 0.002610164
Round took 0.00329585
Round took 0.004479912
Round took 0.003478096
Round took 0.006380334
Round took 0.003098439
Round took 0.005205109
Round took 0.007544137
Round took 0.003293643
Round took 0.005147468
Round took 0.014439144
Round took 0.004427089
Round took 0.005720397
Round took 0.003270517
Round took 0.003703186
Round took 0.060103225
Round took 0.002584929
Round took 0.005678824
Round took 0.00273826
Round took 0.003884316
Round took 0.005633051
Round took 0.074055171
Round took 0.004180908
Round took 0.003048628
Round took 0.003774737
Round took 0.00234632
Round took 0.00265818
Round took 0.003051593
Round took 0.071089188
Round took 0.005659512
Round took 0.006207922
Round took 0.003903604
Round took 0.00422755
Round took 0.004195014
Round took 0.070320781
Round took 0.004123474
Round took 0.003856266
Round took 0.003638974
Round took 0.002220669
Round took 0.003144599
Round took 0.051131276
Round took 0.006356971
Round took 0.003018688
Round took 0.003924862
Round took 0.003826967
Round took 0.05704077
Round took 0.006499854
Round took 0.00500037
Round took 0.003167496
Round took 0.00259822
Round took 0.051607289
Round took 0.003777645
Round took 0.003468397
Round took 0.004377256
Round took 0.004905047
Round took 0.004664469
Round took 0.068237922
Round took 0.005227249
Round took 0.003432237
Round took 0.003280341
Round took 0.004766751
Round took 0.003929142
Round took 0.035615817
Round took 0.004088067
Round took 0.002478542
Round took 0.00434387
Round took 0.003105562
Round took 0.004078646
Round took 0.076907779
Round took 0.005322474
Round took 0.003177518
Round took 0.003594353
Round took 0.003975405
Round took 0.00380401
Round took 0.027552118
Round took 0.004034787
Round took 0.006844272
Round took 0.003957416
Round took 0.004503614
Round took 0.074181412
Round took 0.003028314
Round took 0.004658593
Round took 0.001697044
Round took 0.004807216
Round took 0.002723608
Round took 0.04276441
Round took 0.002586301
Round took 0.002839855
Round took 0.003932761
Round took 0.005623956
Round took 0.007101497
Round took 0.063505981
Round took 0.005191569
Round took 0.003575803
Round took 0.003680924
Round took 0.004414275
Round took 0.047013197
Round took 0.001051714
Round took 0.004472403
Round took 0.004822327
Round took 0.005139672
Round took 0.003556506
Round took 0.00420806
Round took 0.063030998
Round took 0.00268123
Round took 0.004854378
Round took 0.001760812
Round took 0.00937604
Round took 0.004018919
Round took 0.047284942
Round took 0.005398072
Round took 0.002608325
Round took 0.005741963
Round took 0.001894146
Round took 0.004288177
Round took 0.062657047
Round took 0.004338796
Round took 0.002648712
Round took 0.002715034
Round took 0.003917746
Round took 0.064609449
Round took 0.003783289
Round took 0.003360876
Round took 0.002820277
Round took 0.004352717
Round took 0.057085776
Round took 0.006153688
Round took 0.001982263
Round took 0.005007632
Round took 0.003720595
Round took 0.004393733
Round took 0.002562239
Round took 0.052048356
Round took 0.005079873
Round took 0.004338287
