Uniform distribution
Round took 0.004134481
Round took 0.005792767
Round took 0.004032474
Round took 0.005742616
Round took 0.006564841
Round took 0.007877762
Round took 0.001614427
Round took 0.005784356
Round took 0.004901018
Round took 0.002939741
Round took 0.005689838
Round took 0.004742897
Round took 0.005047013
Round took 0.00567999
Round took 0.007247238
Round took 0.003906455
Round took 0.006451893
Round took 0.001981262
Round took 0.004367259
Round took 0.004534791
Round took 0.008020786
Round took 0.006047846
Round took 0.003276702
Round took 0.004497045
Round took 0.00383678
Round took 0.003943107
Round took 0.007697088
Round took 0.001116418
Round took 0.002158063
Round took 0.006120675
Round took 0.00462529
Round took 0.006251294
Round took 0.004435475
Round took 0.004125396
Round took 0.003101969
Round took 0.00646724
Round took 0.005586627
Round took 0.005966154
Round took 0.00705379
Round took 0.004101287
Round took 0.006106436
Round took 0.005961292
Round took 0.003910425
Round took 0.005275557
Round took 0.007429084
Round took 0.0057691
Round took 0.005472459
Round took 0.002692415
Round took 0.004750771
Round took 0.007522665
Round took 0.003570354
Round took 0.004098492
Round took 0.00736043
Round took 0.005481152
Round took 0.006115349
Round took 0.006129974
Round took 0.010077416
Round took 0.006777309
Round took 0.005767216
Round took 0.008739678
Round took 0.004311728
Round took 0.005117142
Round took 0.007577022
Round took 0.003524629
Round took 0.005107911
Round took 0.004980826
Round took 0.007092304
Round took 0.005182063
Round took 0.010299757
Round took 0.006035561
Round took 0.009775818
Round took 0.005491269
Round took 0.00134626
Round took 0.005850891
Round took 0.009262331
Round took 0.004117345
Round took 0.003587481
Round took 0.006591467
Round took 0.003111858
Round took 0.128735557
Round took 0.003448217
Round took 0.002331822
Round took 0.00625741
Round took 0.192736373
Round took 0.002449743
Round took 0.001157039
Round took 0.004277353
Round took 0.00564502
Round took 0.001505268
Round took 0.003098534
Round took 0.006228503
Round took 0.006263944
Round took 0.003604728
Round took 0.006533849
Round took 0.005019842
Round took 0.002704967
Round took 0.156075506
Round took 0.003520741
Round took 0.003116652
Round took 0.004099699
Round took 0.005257213
Round took 0.00460109
Round took 0.008949607
Round took 0.166020437
