Uniform distribution
Round took 0.005423724
Round took 0.003659315
Round took 0.007582408
Round took 0.005307899
Round took 0.00665008
Round took 0.005754792
Round took 0.007445127
Round took 0.007560268
Round took 0.006830855
Round took 0.006830934
Round took 0.010077045
Round took 0.009344013
Round took 0.00459026
Round took 0.00826564
Round took 0.008100843
Round took 0.005876878
Round took 0.008319431
Round took 0.004168867
Round took 0.00655925
Round took 0.007032662
Round took 0.004090687
Round took 0.007303276
Round took 0.011849795
Round took 0.008570496
Round took 0.011166293
Round took 0.007132081
Round took 0.007883755
Round took 0.008297972
Round took 0.008471927
Round took 0.003334079
Round took 0.009002101
Round took 0.010275235
Round took 0.005919527
Round took 0.005508851
Round took 0.011651707
Round took 0.005580482
Round took 0.005934058
Round took 0.008733649
Round took 0.00907595
Round took 0.00729003
Round took 0.004942059
Round took 0.008404176
Round took 0.007483527
Round took 0.009485548
Round took 0.005047554
Round took 0.005103324
Round took 0.172845372
Round took 0.004387239
Round took 0.005811123
Round took 0.194008706
Round took 0.004174056
Round took 0.005684707
Round took 0.006527242
Round took 0.008367668
Round took 0.007029885
Round took 0.006889397
Round took 0.007353512
Round took 0.099860277
Round took 0.004255502
Round took 0.016586239
Round took 0.006649961
Round took 0.008256848
Round took 0.008039021
Round took 0.005863916
Round took 0.074716264
Round took 0.004789116
Round took 0.005118543
Round took 0.007913922
Round took 0.005957002
Round took 0.01121641
Round took 0.008497119
Round took 0.005651075
Round took 0.006916625
Round took 0.005700113
Round took 0.006316256
Round took 0.005531836
Round took 0.005491006
Round took 0.00528618
Round took 0.007379782
Round took 0.007993202
Round took 0.006300593
Round took 0.004953909
Round took 0.009404448
Round took 0.005454888
Round took 0.007058505
Round took 0.00905681
Round took 0.006540586
Round took 0.005872308
Round took 0.005222341
Round took 0.009401149
Round took 0.007725929
Round took 0.00616724
Round took 0.007136132
Round took 0.009224508
Round took 0.010520585
Round took 0.007319629
Round took 0.007480492
Round took 0.00837209
Round took 0.003629725
Round took 0.008656373
Round took 0.00850429
Round took 0.007981118
Round took 0.0102157
Round took 0.010861607
Round took 0.007955004
Round took 0.007466502
Round took 0.007364479
Round took 0.00711181
Round took 0.008197458
Round took 0.005935139
Round took 0.005791595
Round took 0.007494293
Round took 0.005512952
Round took 0.009345573
Round took 0.008124123
Round took 0.011949707
Round took 0.007026565
Round took 0.008192041
Round took 0.013780658
Round took 0.005835033
Round took 0.006128858
Round took 0.0057119
Round took 0.010459478
Round took 0.00523151
Round took 0.009221665
Round took 0.008122747
Round took 0.00675307
Round took 0.004879737
Round took 0.007665749
Round took 0.008587833
Round took 0.006228377
Round took 0.00769965
Round took 0.006613047
Round took 0.009066441
Round took 0.008892607
Round took 0.006830004
Round took 0.006682116
Round took 0.009217642
Round took 0.009428508
Round took 0.005542757
Round took 0.007587651
Round took 0.006550767
Round took 0.009626336
Round took 0.008810028
Round took 0.004095496
Round took 0.008781343
Round took 0.006972733
Round took 0.006489374
Round took 0.00920747
Round took 0.00981634
Round took 0.005921785
Round took 0.006394882
Round took 0.005012066
Round took 0.010042738
Round took 0.007541133
Round took 0.004640462
Round took 0.007949368
Round took 0.006474047
Round took 0.007062588
Round took 0.00616508
Round took 0.005923089
Round took 0.009495148
Round took 0.007500944
Round took 0.006927586
Round took 0.011153483
Round took 0.009079211
Round took 0.004859486
Round took 0.00741494
Round took 0.006488689
Round took 0.009445666
Round took 0.006044656
Round took 0.004963488
Round took 0.007836575
Round took 0.006994541
Round took 0.006112648
Round took 0.009376894
Round took 0.005380005
Round took 0.009082391
Round took 0.006714827
Round took 0.006807227
Round took 0.006509717
Round took 0.005267108
