Uniform distribution
Round took 0.000829696
Round took 0.001757854
Round took 0.003860933
Round took 0.001778875
Round took 0.001090037
Round took 0.001563159
Round took 0.002719647
Round took 0.005995116
Round took 0.00586422
Round took 0.004177852
Round took 0.001310324
Round took 0.002571696
Round took 0.00472028
Round took 0.0036918
Round took 0.004348575
Round took 0.003208017
Round took 0.004059026
Round took 0.004987835
Round took 0.002761736
Round took 0.005729155
Round took 0.002560859
Round took 0.00333498
Round took 0.007419112
Round took 0.00267534
Round took 0.005800544
Round took 0.004177519
Round took 0.003172347
Round took 0.005519832
Round took 0.002936497
Round took 0.007272265
Round took 0.006278637
Round took 0.003609041
Round took 0.004983112
Round took 0.003129497
Round took 0.003805976
Round took 0.003427945
Round took 0.005792795
Round took 0.004778842
Round took 0.002923435
Round took 0.004812422
Round took 0.003804999
Round took 0.005198669
Round took 0.004106358
Round took 0.003957807
Round took 0.005376824
Round took 0.003813731
Round took 0.00473671
Round took 0.004689168
Round took 0.006282137
Round took 0.004484558
Round took 0.005474307
Round took 0.003977657
Round took 0.003162867
Round took 0.003978372
Round took 0.0040122
Round took 0.003678779
Round took 0.003852691
Round took 0.005606732
Round took 0.004392212
Round took 0.003945008
Round took 0.005813724
Round took 0.004382583
Round took 0.005564313
Round took 0.006243811
Round took 0.003446896
Round took 0.005222751
Round took 0.003196201
Round took 0.00527155
Round took 0.004082236
Round took 0.002204953
Round took 0.004485539
Round took 0.004983049
Round took 0.007473223
Round took 0.004258973
Round took 0.00614809
Round took 0.003612065
Round took 0.003430121
Round took 0.007981947
Round took 0.004256327
Round took 0.003911549
Round took 0.003773
Round took 0.003420043
Round took 0.014271124
Round took 0.004196577
Round took 0.006566436
Round took 0.005013641
Round took 0.004404592
Round took 0.004288745
Round took 0.006818459
Round took 0.005163593
Round took 0.006310946
Round took 0.007791301
Round took 0.005098893
Round took 0.006546236
Round took 0.004365875
Round took 0.004294328
Round took 0.002187745
Round took 0.004455624
Round took 0.004772405
Round took 0.005959534
Round took 0.00380966
Round took 0.004639149
Round took 0.00205674
Round took 0.006148453
Round took 0.00163972
Round took 0.006028497
Round took 0.005268866
Round took 0.00356566
Round took 0.002309983
Round took 0.004437049
Round took 0.004306261
Round took 0.005687032
Round took 0.004335701
Round took 0.005691415
Round took 0.005191866
Round took 0.005032511
Round took 0.003535109
Round took 0.004587136
Round took 0.004679348
Round took 0.00240859
Round took 0.006826565
Round took 0.001405332
Round took 0.003902362
Round took 0.004278893
Round took 0.004786336
Round took 0.004857886
Round took 0.003613655
Round took 0.004329456
Round took 0.002652421
Round took 0.00682999
Round took 0.003858941
Round took 0.00428571
Round took 0.003190197
Round took 0.005922527
Round took 0.004172435
Round took 0.005694738
Round took 0.004029359
Round took 0.003725544
Round took 0.003694664
