Uniform distribution
Round took 0.003355058
Round took 0.001856475
Round took 0.004572265
Round took 0.004646222
Round took 0.004193896
Round took 0.003545064
Round took 0.004373721
Round took 0.005607395
Round took 0.006323757
Round took 0.009671387
Round took 0.00646712
Round took 0.003674926
Round took 0.00263691
Round took 0.003358605
Round took 0.003838978
Round took 0.005603827
Round took 0.003961531
Round took 0.00311603
Round took 0.002915533
Round took 0.007551957
Round took 0.004177175
Round took 0.003858386
Round took 0.007000985
Round took 0.006503842
Round took 0.002524426
Round took 0.003093898
Round took 0.004877052
Round took 0.00617967
Round took 0.004245611
Round took 0.005902245
Round took 0.001044284
Round took 0.005759914
Round took 0.001718529
Round took 0.004658086
Round took 0.004167563
Round took 0.002878361
Round took 0.002382569
Round took 0.007265506
Round took 0.006796072
Round took 0.003801527
Round took 0.003973017
Round took 0.006706957
Round took 0.003084835
Round took 0.003565928
Round took 0.003620792
Round took 0.00258097
Round took 0.004420766
Round took 0.005503829
Round took 0.003114582
Round took 0.004536566
Round took 0.003351645
Round took 0.002434349
Round took 0.002295811
Round took 0.003319306
Round took 0.003402698
Round took 0.005696886
Round took 0.00623164
Round took 0.004111824
Round took 0.004857856
Round took 0.002975909
Round took 0.005880031
Round took 0.003421331
Round took 0.003877461
Round took 0.006425141
Round took 0.004811532
Round took 0.004523973
Round took 0.002500782
Round took 0.003721771
Round took 0.004549869
Round took 0.005668247
Round took 0.004015543
Round took 0.003459069
Round took 0.003683337
Round took 0.005272323
Round took 0.007417199
Round took 0.005510014
Round took 0.007854351
Round took 0.013213051
Round took 0.004414625
Round took 0.006221207
Round took 0.003217408
Round took 0.005577876
Round took 0.003262629
Round took 0.005554919
Round took 0.004750933
Round took 0.005594208
Round took 0.006235521
Round took 0.004048753
Round took 0.005349092
Round took 0.004404853
Round took 0.004934287
Round took 0.004800463
Round took 0.00573391
Round took 0.005255171
Round took 0.002852841
Round took 0.005235888
Round took 0.003254425
Round took 0.0048053
Round took 0.005553899
Round took 0.004582098
Round took 0.003957704
Round took 0.003877438
Round took 0.003658874
Round took 0.002698744
Round took 0.005737929
Round took 0.002639185
Round took 0.004879338
Round took 0.005568813
Round took 0.005972975
Round took 0.006136121
Round took 0.006240228
Round took 0.003858873
Round took 0.006720009
Round took 0.002557789
Round took 0.004232625
Round took 0.005310967
Round took 0.004794102
Round took 0.004225233
Round took 0.006192177
Round took 0.005844072
Round took 0.003796072
Round took 0.004395714
Round took 0.00546843
Round took 0.004468321
Round took 0.006551442
Round took 0.007761499
Round took 0.003918996
Round took 0.003942588
Round took 0.141982253
Round took 0.004114585
Round took 0.00579246
Round took 0.00346365
Round took 0.008681322
Round took 0.004034871
Round took 0.003103623
Round took 0.004605404
Round took 0.003536753
Round took 0.004110206
Round took 0.005899059
Round took 0.007746605
Round took 0.005201873
Round took 0.003641862
Round took 0.005445807
Round took 0.134288287
Round took 0.004316113
Round took 0.00161394
Round took 0.006863613
Round took 0.004069608
Round took 0.005414413
Round took 0.002831014
Round took 0.004745565
Round took 0.003850778
Round took 0.0025988
Round took 0.005447146
Round took 0.004822003
Round took 0.003574953
Round took 0.005615732
Round took 0.004899743
Round took 0.002061067
Round took 0.002611294
Round took 0.136175496
Round took 0.00348991
Round took 0.003974163
Round took 0.004170603
Round took 0.003330814
Round took 0.003668218
Round took 0.002903157
Round took 0.004138444
Round took 0.006354369
Round took 0.003346344
Round took 0.004851763
Round took 0.005145395
Round took 0.005920997
Round took 0.004603072
Round took 0.148524643
Round took 0.004181753
Round took 0.004312701
Round took 0.004380063
Round took 0.003554334
Round took 0.005342237
Round took 0.003074478
Round took 0.004527079
Round took 0.003586917
Round took 0.003341755
Round took 0.004143514
Round took 0.003553395
Round took 0.0058107
Round took 0.003253128
Round took 0.004525548
Round took 0.00546766
Round took 0.004075077
Round took 0.005020122
Round took 0.002912244
Round took 0.004686155
Round took 0.121975446
Round took 0.004144814
Round took 0.004631327
Round took 0.004978988
Round took 0.004680248
Round took 0.004424117
Round took 0.004062023
Round took 0.003410631
Round took 0.002124493
Round took 0.001038305
Round took 0.004705883
Round took 0.004365407
Round took 0.00234422
Round took 0.005621955
Round took 0.003342952
Round took 0.004744228
Round took 0.003427417
Round took 0.004078181
Round took 0.002117845
Round took 0.003646512
Round took 0.335447637
Round took 0.003302679
Round took 0.004102908
Round took 0.002611278
Round took 0.003981423
Round took 0.003809403
Round took 0.006793037
Round took 0.00735846
Round took 0.004446329
Round took 0.007976555
Round took 0.00566309
Round took 0.003235888
Round took 0.005478616
Round took 0.006549451
Round took 0.003132483
Round took 0.003426858
Round took 0.006756896
Round took 0.003280859
Round took 0.089189848
Round took 0.007222941
Round took 0.004020431
Round took 0.004921103
Round took 0.003539914
Round took 0.004921115
Round took 0.004933607
Round took 0.003609157
Round took 0.004018777
Round took 0.00400785
Round took 0.007060938
Round took 0.004748843
Round took 0.00312739
Round took 0.005289532
Round took 0.008583698
Round took 0.004442372
Round took 0.003157611
Round took 0.003066718
Round took 0.00451073
Round took 0.003294373
Round took 0.0044873
Round took 0.004357339
Round took 0.004121408
Round took 0.004813318
Round took 0.004222822
Round took 0.004945402
Round took 0.035816723
Round took 0.00543919
Round took 0.004588859
Round took 0.004326052
Round took 0.003110247
Round took 0.004439709
Round took 0.005464171
Round took 0.003552136
Round took 0.004071683
Round took 0.004408635
Round took 0.005498576
Round took 0.13829099
Round took 0.008786443
Round took 0.002447167
Round took 0.005485202
Round took 0.00308565
Round took 0.004081384
Round took 0.00428964
Round took 0.003643043
Round took 0.003370353
Round took 0.00267648
Round took 0.007122259
Round took 0.003139468
Round took 0.005047792
Round took 0.006742387
Round took 0.003692483
Round took 0.005782204
Round took 0.135487893
Round took 0.004506907
Round took 0.004401323
Round took 0.004528044
Round took 0.004983789
Round took 0.005405063
Round took 0.003060011
Round took 0.006857295
Round took 0.005311206
Round took 0.003309185
Round took 0.003967097
Round took 0.15516269
Round took 0.00359015
Round took 0.003741259
Round took 0.002565241
Round took 0.003573317
Round took 0.005525923
Round took 0.003916337
Round took 0.004025391
Round took 0.003121363
Round took 0.002092456
Round took 0.003592883
Round took 0.006765212
Round took 0.00233456
Round took 0.003573771
Round took 0.004739564
Round took 0.006628374
Round took 0.003143001
Round took 0.006982048
Round took 0.00549735
Round took 0.002749371
Round took 0.005537165
Round took 0.00421671
Round took 0.115309797
Round took 0.003741876
Round took 0.004328982
Round took 0.005981582
Round took 0.004777118
Round took 0.003231356
Round took 0.006385039
Round took 0.002488744
Round took 0.007965381
Round took 0.003156176
Round took 0.006307338
Round took 0.157334812
Round took 0.002213382
Round took 0.006587008
Round took 0.005313636
Round took 0.004753096
Round took 0.004945839
Round took 0.002905954
Round took 0.00343132
Round took 0.003100929
Round took 0.00335486
Round took 0.003784008
Round took 0.002913628
Round took 0.004918924
Round took 0.003351997
Round took 0.005236565
Round took 0.00350667
Round took 0.004942587
Round took 0.003852497
Round took 0.008525773
Round took 0.002618315
Round took 0.004298241
Round took 0.004332635
Round took 0.003493948
Round took 0.101931229
Round took 0.003941556
Round took 0.003218278
Round took 0.003783305
Round took 0.004017833
Round took 0.004648396
Round took 0.004851356
Round took 0.008341548
Round took 0.004735188
Round took 0.005562812
Round took 0.006488023
Round took 0.004558246
Round took 0.005091734
Round took 0.142178004
Round took 0.003726254
Round took 0.00293263
Round took 0.003959213
Round took 0.004034389
Round took 0.004589109
Round took 0.003508429
Round took 0.003882025
Round took 0.003330789
Round took 0.003615196
Round took 0.004923318
Round took 0.00416094
Round took 0.006827081
Round took 0.004043446
Round took 0.004631648
Round took 0.007553709
Round took 0.003575932
Round took 0.004345092
Round took 0.004116196
Round took 0.004554829
Round took 0.005717009
Round took 0.114196874
Round took 0.004117882
Round took 0.00643961
Round took 0.003202962
Round took 0.005229824
Round took 0.007837076
Round took 0.003768397
Round took 0.005961847
Round took 0.004799131
Round took 0.003578291
Round took 0.003512134
Round took 0.0058528
Round took 0.003015867
Round took 0.00502176
Round took 0.00405587
Round took 0.002944467
Round took 0.003725373
Round took 0.004105948
Round took 0.1228815
Round took 0.002434742
Round took 0.004815342
Round took 0.004855854
Round took 0.002894552
Round took 0.003462049
Round took 0.004934507
Round took 0.001914311
Round took 0.007632359
Round took 0.005986657
Round took 0.004871087
Round took 0.004942721
Round took 0.004255797
Round took 0.003903147
Round took 0.004447963
Round took 0.34687338
Round took 0.003134992
Round took 0.004682822
Round took 0.003905555
Round took 0.003955663
Round took 0.002936039
Round took 0.002660739
Round took 0.003098883
Round took 0.004452379
Round took 0.003030627
Round took 0.006743574
Round took 0.004854881
Round took 0.005724466
Round took 0.004752608
Round took 0.003024972
Round took 0.003170366
Round took 0.004858753
Round took 0.002832677
Round took 0.004117638
Round took 0.004878058
Round took 0.006335283
Round took 0.003558365
Round took 0.00399671
Round took 0.116666913
Round took 0.00386991
Round took 0.006094315
Round took 0.001786705
Round took 0.005639168
Round took 0.005429226
Round took 0.006762585
Round took 0.004520391
Round took 0.003359902
Round took 0.003051723
Round took 0.004512987
Round took 0.003151975
Round took 0.003433966
Round took 0.004189577
Round took 0.003769863
Round took 0.003627002
Round took 0.005403885
Round took 0.003931562
Round took 0.004648329
Round took 0.004657214
Round took 0.003314513
Round took 0.004264657
Round took 0.006000257
Round took 0.006425147
Round took 0.093624448
Round took 0.003072872
Round took 0.005686406
Round took 0.005821514
Round took 0.00299376
Round took 0.004232151
Round took 0.004574884
Round took 0.003157198
Round took 0.00460664
Round took 0.003072736
Round took 0.0037465
Round took 0.004813348
Round took 0.005141203
Round took 0.003457933
Round took 0.146892775
Round took 0.003292011
Round took 0.004846906
Round took 0.003911862
Round took 0.004059957
Round took 0.002701324
Round took 0.003819928
Round took 0.00399358
Round took 0.004887145
Round took 0.003650954
Round took 0.005912464
Round took 0.005319788
Round took 0.008679917
Round took 0.00478296
Round took 0.148270469
Round took 0.005082547
Round took 0.003938979
Round took 0.003704366
Round took 0.007182224
Round took 0.003409516
Round took 0.004210666
Round took 0.004488002
Round took 0.003096831
Round took 0.003878887
Round took 0.006247509
Round took 0.003587024
Round took 0.005380534
Round took 0.003820986
Round took 0.145671034
Round took 0.003796933
Round took 0.005004361
Round took 0.004026681
Round took 0.005106617
Round took 0.003288393
Round took 0.003901326
Round took 0.00227707
Round took 0.002983019
Round took 0.006345086
Round took 0.005131835
Round took 0.003674114
Round took 0.003516372
Round took 0.004045313
Round took 0.003485333
Round took 0.004738131
Round took 0.14238688
Round took 0.004736522
Round took 0.001810228
Round took 0.005179952
Round took 0.005835699
Round took 0.003829718
Round took 0.005394135
Round took 0.004130905
Round took 0.004349164
Round took 0.00350399
Round took 0.003276032
Round took 0.003110159
Round took 0.006485141
Round took 0.154610644
Round took 0.002865064
Round took 0.003621738
Round took 0.004232386
Round took 0.005208095
Round took 0.008207309
Round took 0.00669352
Round took 0.003593088
Round took 0.004125517
Round took 0.003978282
Round took 0.004213691
Round took 0.003084771
Round took 0.003969063
Round took 0.005318481
Round took 0.004307961
Round took 0.133003279
Round took 0.004091681
Round took 0.002289958
Round took 0.004188188
Round took 0.003243474
Round took 0.003910254
Round took 0.005286172
Round took 0.00724909
Round took 0.003745525
Round took 0.006089795
Round took 0.003869948
Round took 0.002972297
Round took 0.003339275
Round took 0.002483547
Round took 0.005024945
Round took 0.149572679
Round took 0.003883331
Round took 0.003948403
Round took 0.003818408
Round took 0.002754891
Round took 0.006581311
Round took 0.005380196
Round took 0.005959922
Round took 0.002812332
Round took 0.007396433
Round took 0.003336266
Round took 0.005045707
Round took 0.0032008
Round took 0.004699068
Round took 0.004230793
Round took 0.003285441
Round took 0.005562654
Round took 0.127507939
Round took 0.002659944
Round took 0.00581081
Round took 0.004770963
Round took 0.00334615
Round took 0.002593952
Round took 0.002615506
Round took 0.008077367
Round took 0.003835444
Round took 0.004406084
Round took 0.004366852
Round took 0.004684434
Round took 0.006230063
Round took 0.005336185
Round took 0.003868354
Round took 0.004131822
Round took 0.134829611
Round took 0.003506584
Round took 0.003104165
Round took 0.006305596
Round took 0.004338816
Round took 0.00444126
Round took 0.004739752
Round took 0.006033499
Round took 0.005575345
Round took 0.005827388
Round took 0.002471422
Round took 0.159821731
Round took 0.002880925
Round took 0.004110036
Round took 0.004147207
Round took 0.007224969
Round took 0.004020008
Round took 0.005928443
Round took 0.00607833
Round took 0.00415257
Round took 0.005845696
Round took 0.004797183
Round took 0.003262456
Round took 0.003614755
Round took 0.003647309
Round took 0.00342206
Round took 0.004065124
Round took 0.002557443
Round took 0.006687166
Round took 0.003370579
Round took 0.006487763
Round took 0.002786111
Round took 0.003732023
Round took 0.003564896
Round took 0.004580066
Round took 0.006230595
Round took 0.00307771
Round took 0.00756508
Round took 0.00433529
Round took 0.003770734
Round took 0.004381066
Round took 0.005721371
Round took 0.002916218
Round took 0.00493963
Round took 0.004369134
Round took 0.0046839
Round took 0.003595522
Round took 0.003870637
Round took 0.005862127
Round took 0.003134738
Round took 0.004231634
Round took 0.009055808
Round took 0.002743785
Round took 0.004017177
Round took 0.006998421
Round took 0.00342216
Round took 0.003640051
Round took 0.003310965
Round took 0.004065937
Round took 0.004162423
Round took 0.158084417
Round took 0.007752074
Round took 0.004989296
Round took 0.003833689
Round took 0.003401272
Round took 0.004074881
Round took 0.003791779
Round took 0.005563254
Round took 0.00614192
Round took 0.005827596
Round took 0.002456264
Round took 0.003826277
Round took 0.003819258
Round took 0.004205782
Round took 0.005659102
Round took 0.004663247
Round took 0.126427106
Round took 0.004097062
Round took 0.001236941
Round took 0.003904191
Round took 0.006689984
Round took 0.003184899
Round took 0.006376066
Round took 0.005056958
Round took 0.006635851
Round took 0.004392728
Round took 0.003936481
Round took 0.003456138
Round took 0.003435289
Round took 0.008209805
Round took 0.004785336
Round took 0.004812647
Round took 0.005305085
Round took 0.004030145
Round took 0.004983084
Round took 0.122577833
Round took 0.0049681
Round took 0.002825831
Round took 0.004215399
Round took 0.004047664
Round took 0.004062461
Round took 0.003376522
Round took 0.003963553
Round took 0.004143371
Round took 0.00284538
Round took 0.005690449
Round took 0.004144772
Round took 0.004839404
Round took 0.003743652
Round took 0.003421598
Round took 0.003954579
Round took 0.005717111
Round took 0.003138226
Round took 0.134958294
Round took 0.006656521
Round took 0.007233064
Round took 0.004588257
Round took 0.004241541
Round took 0.003851135
Round took 0.003709385
Round took 0.004475069
Round took 0.004352077
Round took 0.004970173
Round took 0.003142566
Round took 0.005379097
Round took 0.001421233
Round took 0.003652576
Round took 0.003951731
Round took 0.085339518
Round took 0.005375503
Round took 0.002353712
Round took 0.007445193
Round took 0.003218276
Round took 0.003968144
Round took 0.004263521
Round took 0.004629585
Round took 0.004381873
Round took 0.0033595
Round took 0.003921686
Round took 0.005596352
Round took 0.005996748
Round took 0.003398222
Round took 0.004524211
Round took 0.077945149
Round took 0.002747711
Round took 0.004364243
Round took 0.0050046
Round took 0.005314524
Round took 0.002688726
Round took 0.005680842
Round took 0.004718323
Round took 0.005511329
Round took 0.005086646
Round took 0.00354389
Round took 0.003839816
Round took 0.002225576
Round took 0.004425427
Round took 0.00503275
Round took 0.003433827
Round took 0.004575302
Round took 0.004260593
Round took 0.141512534
Round took 0.002600464
Round took 0.006962482
Round took 0.005018531
Round took 0.00384769
Round took 0.002496618
Round took 0.00510676
Round took 0.003280955
Round took 0.003444947
Round took 0.003659382
Round took 0.003770076
Round took 0.158501284
Round took 0.002676895
Round took 0.004860822
Round took 0.003327744
Round took 0.005111949
Round took 0.00329623
Round took 0.004488839
Round took 0.00375303
Round took 0.005574327
Round took 0.005969108
Round took 0.0026782
Round took 0.004833374
Round took 0.00339136
Round took 0.003918998
Round took 0.004698368
Round took 0.003521567
Round took 0.004087959
Round took 0.007163161
Round took 0.005184254
Round took 0.003177225
Round took 0.12412223
Round took 0.006169484
Round took 0.004146295
Round took 0.005057969
Round took 0.003695511
Round took 0.005891089
Round took 0.005960324
Round took 0.005536374
Round took 0.006228407
Round took 0.004807487
Round took 0.003609454
Round took 0.003131258
Round took 0.004333471
Round took 0.001995747
Round took 0.003101565
Round took 0.004440238
Round took 0.130764123
Round took 0.00315942
Round took 0.005128499
Round took 0.004292996
Round took 0.004551808
Round took 0.003723882
Round took 0.002268426
Round took 0.004519073
Round took 0.006762479
Round took 0.005453844
Round took 0.002350752
Round took 0.004483363
